NEW SEED: 
humid1526368683 -> 1526368683
location1526368683 -> 2783388753
location1526368683 -> 1526368683
temp276579090 -> 276579090
humid276579090 -> 1883466578
location1883466578 -> 1339893344
location1883466578 -> 1883466578
humid276579090 -> 276579090
location276579090 -> 233313337
location276579090 -> 276579090
light9145257 -> 9145257
temp9145257 -> 1258934850
humid1258934850 -> 1370088608
location1370088608 -> 2627108678
location1370088608 -> 1370088608
humid1258934850 -> 1258934850
location1258934850 -> 2286149203
location1258934850 -> 1258934850
temp9145257 -> 9145257
humid9145257 -> 825641804
location825641804 -> 830745513
location825641804 -> 825641804
NEW SEED: 
993170544 SEED IS
soil993170544 -> 609156300
fert609156300 -> 2676263826
wat2676263826 -> 3766252319
light3766252319 -> 2079761180
temp2079761180 -> 727682163
humid727682163 -> 2007281150
location2007281150 -> 1463707916
location2007281150 -> 2007281150
humid727682163 -> 727682163
location727682163 -> 163700807
location727682163 -> 727682163
temp2079761180 -> 2079761180
humid2079761180 -> 2079761180
location2079761180 -> 1536187946
location2079761180 -> 2079761180
light3766252319 -> 3766252319
temp3766252319 -> 3766252319
humid3766252319 -> 4051007811
location4051007811 -> 2874998264
location4051007811 -> 4051007811
humid3766252319 -> 3766252319
location3766252319 -> 3755366777
location3766252319 -> 3766252319
wat2676263826 -> 2676263826
light2676263826 -> 3626500123
temp3626500123 -> 3626500123
humid3626500123 -> 3911255615
location3911255615 -> 3488189335
location3911255615 -> 3911255615
humid3626500123 -> 3626500123
location3626500123 -> 4035668630
location3626500123 -> 3626500123
light2676263826 -> 2676263826
temp2676263826 -> 1699585636
humid1699585636 -> 52911915
location52911915 -> 59207084
location52911915 -> 52911915
humid1699585636 -> 1699585636
location1699585636 -> 1156012402
location1699585636 -> 1699585636
temp2676263826 -> 2676263826
humid2676263826 -> 2249853474
location2249853474 -> 1706280240
location2249853474 -> 2249853474
humid2676263826 -> 2676263826
location2676263826 -> 2043681570
location2676263826 -> 2676263826
fert609156300 -> 609156300
wat609156300 -> 806190855
light806190855 -> 3698927131
temp3698927131 -> 3698927131
humid3698927131 -> 3983682623
location3983682623 -> 3560616343
location3983682623 -> 3983682623
humid3698927131 -> 3698927131
location3698927131 -> 4108095638
location3698927131 -> 3698927131
light806190855 -> 806190855
temp806190855 -> 880509380
humid880509380 -> 535714868
location535714868 -> 492449115
location535714868 -> 535714868
humid880509380 -> 880509380
location880509380 -> 885613089
location880509380 -> 880509380
temp806190855 -> 806190855
humid806190855 -> 461396343
location461396343 -> 418130590
location461396343 -> 461396343
humid806190855 -> 806190855
location806190855 -> 811294564
location806190855 -> 806190855
wat609156300 -> 609156300
light609156300 -> 2936587946
temp2936587946 -> 1959909756
humid1959909756 -> 755667607
location755667607 -> 191686251
location755667607 -> 755667607
humid1959909756 -> 1959909756
location1959909756 -> 1416336522
location1959909756 -> 1959909756
temp2936587946 -> 2936587946
humid2936587946 -> 2457295721
location2457295721 -> 3644540922
location2457295721 -> 2457295721
humid2936587946 -> 2936587946
location2936587946 -> 3404886835
location2936587946 -> 2936587946
light609156300 -> 609156300
temp609156300 -> 278904608
humid278904608 -> 1885792096
location1885792096 -> 1342218862
location1885792096 -> 1885792096
humid278904608 -> 278904608
location278904608 -> 235638855
location278904608 -> 278904608
temp609156300 -> 609156300
humid609156300 -> 387791329
location387791329 -> 344525576
location387791329 -> 387791329
humid609156300 -> 609156300
location609156300 -> 727615070
location609156300 -> 609156300
soil993170544 -> 1966748923
fert1966748923 -> 207234354
wat207234354 -> 489998606
light489998606 -> 3020169291
temp3020169291 -> 2205972063
humid2205972063 -> 3029404593
location3029404593 -> 4202061835
location3029404593 -> 3029404593
humid2205972063 -> 2205972063
location2205972063 -> 1662398829
location2205972063 -> 2205972063
temp3020169291 -> 3020169291
humid3020169291 -> 2540877066
location2540877066 -> 1908294810
location2540877066 -> 2540877066
humid3020169291 -> 3020169291
location3020169291 -> 4192826533
location3020169291 -> 3020169291
light489998606 -> 489998606
temp489998606 -> 159746914
humid159746914 -> 976243461
location976243461 -> 981347170
location976243461 -> 976243461
humid159746914 -> 159746914
location159746914 -> 578617936
temp489998606 -> 489998606
humid489998606 -> 268633635
location268633635 -> 687504657
humid489998606 -> 489998606
location489998606 -> 446732853
location489998606 -> 489998606
wat207234354 -> 207234354
light207234354 -> 2982094984
temp2982094984 -> 2167897756
humid2167897756 -> 2991330286
location2991330286 -> 4163987528
location2991330286 -> 2991330286
humid2167897756 -> 2167897756
location2167897756 -> 1624324522
location2167897756 -> 2167897756
temp2982094984 -> 2982094984
humid2982094984 -> 2502802759
location2502802759 -> 3690047960
location2502802759 -> 2502802759
humid2982094984 -> 2982094984
location2982094984 -> 3450393873
location2982094984 -> 2982094984
light207234354 -> 207234354
temp207234354 -> 1457023947
humid1457023947 -> 1568177705
location1568177705 -> 2825197775
location1568177705 -> 1568177705
humid1457023947 -> 1457023947
location1457023947 -> 2714044017
location1457023947 -> 1457023947
temp207234354 -> 207234354
humid207234354 -> 1023730901
location1023730901 -> 1028834610
location1023730901 -> 1023730901
humid207234354 -> 207234354
location207234354 -> 626105376
fert1966748923 -> 1966748923
wat1966748923 -> 2215472375
light2215472375 -> 3504129824
temp3504129824 -> 3504129824
humid3504129824 -> 3897763798
location3897763798 -> 3474697518
location3897763798 -> 3897763798
humid3504129824 -> 3504129824
location3504129824 -> 1882620406
location3504129824 -> 3504129824
light2215472375 -> 2215472375
temp2215472375 -> 863393358
humid863393358 -> 518598846
location518598846 -> 475333093
location518598846 -> 518598846
humid863393358 -> 863393358
location863393358 -> 868497067
location863393358 -> 863393358
temp2215472375 -> 2215472375
humid2215472375 -> 3038904905
location3038904905 -> 4211562147
location3038904905 -> 3038904905
humid2215472375 -> 2215472375
location2215472375 -> 1671899141
location2215472375 -> 2215472375
wat1966748923 -> 1966748923
light1966748923 -> 676255917
temp676255917 -> 346004225
humid346004225 -> 1073756867
location1073756867 -> 1078860576
location1073756867 -> 1073756867
humid346004225 -> 346004225
location346004225 -> 302738472
location346004225 -> 346004225
temp676255917 -> 676255917
humid676255917 -> 1955854904
location1955854904 -> 1412281670
location1955854904 -> 1955854904
humid676255917 -> 676255917
location676255917 -> 794714687
location676255917 -> 676255917
light1966748923 -> 1966748923
temp1966748923 -> 1206409550
humid1206409550 -> 1317563308
location1317563308 -> 3167937538
location1317563308 -> 1317563308
humid1206409550 -> 1206409550
location1206409550 -> 2462913430
location1206409550 -> 1206409550
temp1966748923 -> 1966748923
humid1966748923 -> 762506774
location762506774 -> 198525418
location762506774 -> 762506774
humid1966748923 -> 1966748923
location1966748923 -> 1423175689
location1966748923 -> 1966748923
soil993170544 -> 1706491731
fert1706491731 -> 3253454147
wat3253454147 -> 3243100118
light3243100118 -> 2725118345
temp2725118345 -> 1748440155
humid1748440155 -> 101766434
location101766434 -> 108061603
location101766434 -> 101766434
humid1748440155 -> 1748440155
location1748440155 -> 1204866921
location1748440155 -> 1748440155
temp2725118345 -> 2725118345
humid2725118345 -> 3240545251
location3240545251 -> 2313064971
location3240545251 -> 3240545251
humid2725118345 -> 2725118345
location2725118345 -> 2092536089
location2725118345 -> 2725118345
light3243100118 -> 3243100118
temp3243100118 -> 2428902890
humid2428902890 -> 2677439536
location2677439536 -> 2044857280
location2677439536 -> 2677439536
humid2428902890 -> 2428902890
location2428902890 -> 3616148091
location2428902890 -> 2428902890
temp3243100118 -> 3243100118
humid3243100118 -> 4204766134
location4204766134 -> 3028756587
location4204766134 -> 4204766134
humid3243100118 -> 3243100118
location3243100118 -> 2315619838
location3243100118 -> 3243100118
wat3253454147 -> 3253454147
light3253454147 -> 2735472374
temp2735472374 -> 1758794184
humid1758794184 -> 112120463
location112120463 -> 530991485
humid1758794184 -> 1758794184
location1758794184 -> 1215220950
location1758794184 -> 1758794184
temp2735472374 -> 2735472374
humid2735472374 -> 3250899280
location3250899280 -> 2323419000
location3250899280 -> 3250899280
humid2735472374 -> 2735472374
location2735472374 -> 2102890118
location2735472374 -> 2735472374
light3253454147 -> 3253454147
temp3253454147 -> 2439256919
humid2439256919 -> 2687793565
location2687793565 -> 2055211309
location2687793565 -> 2687793565
humid2439256919 -> 2439256919
location2439256919 -> 3626502120
location2439256919 -> 2439256919
temp3253454147 -> 3253454147
humid3253454147 -> 4215120163
location4215120163 -> 3039110616
location4215120163 -> 4215120163
humid3253454147 -> 3253454147
location3253454147 -> 2325973867
location3253454147 -> 3253454147
fert1706491731 -> 1706491731
wat1706491731 -> 2508459423
light2508459423 -> 3070796803
temp3070796803 -> 2256599575
humid2256599575 -> 3080032105
location3080032105 -> 3252574190
location3080032105 -> 3080032105
humid2256599575 -> 2256599575
location2256599575 -> 1713026341
location2256599575 -> 2256599575
temp3070796803 -> 3070796803
humid3070796803 -> 2953232610
location2953232610 -> 3421531499
location2953232610 -> 2953232610
humid3070796803 -> 3070796803
location3070796803 -> 3243338888
location3070796803 -> 3070796803
light2508459423 -> 2508459423
temp2508459423 -> 2142283225
humid2142283225 -> 2142283225
location2142283225 -> 1598709991
location2142283225 -> 2142283225
temp2508459423 -> 2508459423
humid2508459423 -> 2589452627
location2589452627 -> 1956870371
location2589452627 -> 2589452627
humid2508459423 -> 2508459423
location2508459423 -> 3695704624
location2508459423 -> 2508459423
wat1706491731 -> 1706491731
light1706491731 -> 2293445934
temp2293445934 -> 619306141
humid619306141 -> 397941170
location397941170 -> 354675417
location397941170 -> 397941170
humid619306141 -> 619306141
location619306141 -> 737764911
location619306141 -> 619306141
temp2293445934 -> 2293445934
humid2293445934 -> 3116878464
location3116878464 -> 3289420549
location3116878464 -> 3116878464
humid2293445934 -> 2293445934
location2293445934 -> 1749872700
location2293445934 -> 2293445934
light1706491731 -> 1706491731
temp1706491731 -> 3017260597
humid3017260597 -> 2537968372
location2537968372 -> 3725213573
location2537968372 -> 2537968372
humid3017260597 -> 3017260597
location3017260597 -> 4189917839
location3017260597 -> 3017260597
temp1706491731 -> 1706491731
humid1706491731 -> 59818010
location59818010 -> 66113179
location59818010 -> 59818010
humid1706491731 -> 1706491731
location1706491731 -> 1162918497
location1706491731 -> 1706491731
soil993170544 -> 3680984513
fert3680984513 -> 4039038146
wat4039038146 -> 1882996434
light1882996434 -> 3234325044
temp3234325044 -> 2420127816
humid2420127816 -> 2668664462
location2668664462 -> 2036082206
location2668664462 -> 2668664462
humid2420127816 -> 2420127816
location2420127816 -> 3882560082
location2420127816 -> 2420127816
temp3234325044 -> 3234325044
humid3234325044 -> 4195991060
location4195991060 -> 3019981513
location4195991060 -> 4195991060
humid3234325044 -> 3234325044
location3234325044 -> 2306844764
location3234325044 -> 3234325044
light1882996434 -> 1882996434
temp1882996434 -> 1122657061
humid1122657061 -> 1233810819
location1233810819 -> 2261025172
location1233810819 -> 1233810819
humid1122657061 -> 1122657061
location1122657061 -> 569374
location1122657061 -> 1122657061
temp1882996434 -> 1882996434
humid1882996434 -> 678754285
location678754285 -> 797213055
location678754285 -> 678754285
humid1882996434 -> 1882996434
location1882996434 -> 1339423200
location1882996434 -> 1882996434
wat4039038146 -> 4039038146
light4039038146 -> 4039038146
temp4039038146 -> 4051903713
humid4051903713 -> 3351902469
location3351902469 -> 2501860468
location3351902469 -> 3351902469
humid4051903713 -> 4051903713
location4051903713 -> 2875894166
location4051903713 -> 4051903713
temp4039038146 -> 4039038146
humid4039038146 -> 2332220841
location2332220841 -> 1788647607
location2332220841 -> 2332220841
humid4039038146 -> 4039038146
location4039038146 -> 2863028599
location4039038146 -> 4039038146
fert3680984513 -> 3680984513
wat3680984513 -> 3310791100
light3310791100 -> 2792809327
temp2792809327 -> 1816131137
humid1816131137 -> 611888988
location611888988 -> 730347758
location611888988 -> 611888988
humid1816131137 -> 1816131137
location1816131137 -> 1272557903
location1816131137 -> 1816131137
temp2792809327 -> 2792809327
humid2792809327 -> 3308236233
location3308236233 -> 2380755953
location3308236233 -> 3308236233
humid2792809327 -> 2792809327
location2792809327 -> 2160227071
location2792809327 -> 2792809327
light3310791100 -> 3310791100
temp3310791100 -> 2496593872
humid2496593872 -> 2745130518
location2745130518 -> 2112548262
location2745130518 -> 2745130518
humid2496593872 -> 2496593872
location2496593872 -> 3683839073
location2496593872 -> 2496593872
temp3310791100 -> 3310791100
humid3310791100 -> 4272457116
location4272457116 -> 3096447569
location4272457116 -> 4272457116
humid3310791100 -> 3310791100
location3310791100 -> 2383310820
location3310791100 -> 3310791100
wat3680984513 -> 3680984513
light3680984513 -> 1994493374
temp1994493374 -> 13600154
humid13600154 -> 830096701
location830096701 -> 835200410
location830096701 -> 830096701
temp1994493374 -> 1994493374
humid1994493374 -> 790251225
location790251225 -> 226269869
location790251225 -> 790251225
humid1994493374 -> 1994493374
location1994493374 -> 1450920140
location1994493374 -> 1994493374
light3680984513 -> 3680984513
temp3680984513 -> 3680984513
humid3680984513 -> 3965740005
location3965740005 -> 3542673725
